TIME_PERIOD,MEASURE,SEX,obsValue,INGESTED_ON
2019-11,M1,3,8854.16075418,2022-12-10
2019-12,M1,3,8845.71715652,2022-12-10
2020-01,M1,3,8885.80903713,2022-12-10
2020-02,M1,3,8872.41541817,2022-12-10
2020-03,M1,3,8873.17922061,2022-12-10
2020-04,M1,3,8635.56889303,2022-12-10
2020-05,M1,3,8527.72902562,2022-12-10
2020-06,M1,3,8510.00634727,2022-12-10
2020-07,M1,3,8549.72255912,2022-12-10
2020-08,M1,3,8582.07238207,2022-12-10
2020-09,M1,3,8545.41782703,2022-12-10
2020-10,M1,3,8642.39879699,2022-12-10
2020-11,M1,3,8726.35540686,2022-12-10
2020-12,M1,3,8748.11034531,2022-12-10
2021-01,M1,3,8797.34562143,2022-12-10
2021-02,M1,3,8870.25515812,2022-12-10
2021-03,M1,3,8853.19801186,2022-12-10
2021-04,M1,3,8874.35535463,2022-12-10
2021-05,M1,3,8959.44592129,2022-12-10
2021-06,M1,3,9009.08697719,2022-12-10
2021-07,M1,3,9018.0047178,2022-12-10
2021-08,M1,3,8952.29173261,2022-12-10
2021-09,M1,3,8983.58565481,2022-12-10
2021-10,M1,3,8949.76375717,2022-12-10
2021-11,M1,3,9095.56818755,2022-12-10
2021-12,M1,3,9145.88691178,2022-12-10
2022-01,M1,3,9150.55252884,2022-12-10
2022-02,M1,3,9272.35403832,2022-12-10
2022-03,M1,3,9308.61953382,2022-12-10
2022-04,M1,3,9384.57095568,2022-12-10
2022-05,M1,3,9439.41470656,2022-12-10
2022-06,M1,3,9480.18021981,2022-12-10
2022-07,M1,3,9411.65681718,2022-12-10
2022-08,M1,3,9467.86575818,2022-12-10
2022-09,M1,3,9478.72646183,2022-12-10
2022-10,M1,3,9525.86636031,2022-12-10
2019-01,M2,1,1253.4961604,2022-12-10
2019-02,M2,1,1266.34341526,2022-12-10
2019-03,M2,1,1256.57331256,2022-12-10
2019-04,M2,1,1276.88467699,2022-12-10
2019-05,M2,1,1294.39109523,2022-12-10
2019-06,M2,1,1287.65929524,2022-12-10
2019-07,M2,1,1294.84764696,2022-12-10
2019-08,M2,1,1304.36960466,2022-12-10
2019-09,M2,1,1287.97467584,2022-12-10
2019-10,M2,1,1278.26293784,2022-12-10
2019-11,M2,1,1298.91437261,2022-12-10
2019-12,M2,1,1335.54983008,2022-12-10
2020-01,M2,1,1290.23550206,2022-12-10
2020-02,M2,1,1304.05009725,2022-12-10
2020-03,M2,1,1306.97156748,2022-12-10
2020-04,M2,1,1165.50553655,2022-12-10
2020-05,M2,1,1107.67091076,2022-12-10
2020-06,M2,1,1218.63520631,2022-12-10
2020-07,M2,1,1257.2029078,2022-12-10
2020-08,M2,1,1291.94629941,2022-12-10
2020-09,M2,1,1305.73121196,2022-12-10
2020-10,M2,1,1323.41230522,2022-12-10
2020-11,M2,1,1331.64270869,2022-12-10
2020-12,M2,1,1331.00341128,2022-12-10
2021-01,M2,1,1340.15761264,2022-12-10
2021-02,M2,1,1336.858504,2022-12-10
2021-03,M2,1,1350.95058853,2022-12-10
2021-04,M2,1,1341.5610032,2022-12-10
2021-05,M2,1,1350.70154336,2022-12-10
2021-06,M2,1,1335.37805789,2022-12-10
2021-07,M2,1,1338.99164614,2022-12-10
2021-08,M2,1,1310.87511866,2022-12-10
2021-09,M2,1,1259.57284839,2022-12-10
2021-10,M2,1,1270.79264942,2022-12-10
2021-11,M2,1,1336.93296359,2022-12-10
2021-12,M2,1,1344.9842992,2022-12-10
2022-01,M2,1,1327.07612529,2022-12-10
2022-02,M2,1,1313.82350199,2022-12-10
2022-03,M2,1,1321.13830447,2022-12-10
2022-04,M2,1,1282.52135173,2022-12-10
2022-05,M2,1,1298.62974331,2022-12-10
2022-06,M2,1,1297.0153739,2022-12-10
2022-07,M2,1,1316.03195634,2022-12-10
2022-08,M2,1,1315.83025861,2022-12-10
2022-09,M2,1,1326.29968957,2022-12-10
2022-10,M2,1,1318.45356866,2022-12-10
2019-01,M2,2,2750.2577445,2022-11-01
2019-02,M2,2,2750.22157534,2022-11-01
2019-03,M2,2,2738.51732981,2022-11-01
2019-04,M2,2,2762.73062648,2022-11-01
2019-05,M2,2,2776.87348173,2022-11-01
2019-06,M2,2,2773.95777767,2022-11-01
2019-07,M2,2,2747.54419428,2022-11-01
2019-08,M2,2,2800.10254034,2022-11-01
2019-09,M2,2,2809.80605017,2022-11-01
2019-10,M2,2,2793.1858971,2022-11-01
2019-11,M2,2,2804.41424284,2022-11-01
2019-12,M2,2,2792.33215351,2022-11-01
2020-01,M2,2,2804.43125585,2022-11-01
2020-02,M2,2,2817.45997934,2022-11-01
2020-03,M2,2,2814.52113985,2022-11-01
2020-04,M2,2,2602.05469652,2022-11-01
2020-05,M2,2,2485.30391096,2022-11-01
2020-06,M2,2,2633.3361564,2022-11-01
2020-07,M2,2,2659.48324636,2022-11-01
2020-08,M2,2,2751.82227914,2022-11-01
2020-09,M2,2,2747.48769019,2022-11-01
2020-10,M2,2,2788.74114284,2022-11-01
2020-11,M2,2,2788.43536266,2022-11-01
2020-12,M2,2,2795.06192272,2022-11-01
2021-01,M2,2,2752.60468775,2022-11-01
2021-02,M2,2,2765.99077791,2022-11-01
2021-03,M2,2,2844.41400931,2022-11-01
2021-04,M2,2,2809.78097771,2022-11-01
2021-05,M2,2,2812.03453847,2022-11-01
2021-06,M2,2,2809.31584069,2022-11-01
2021-07,M2,2,2798.55968355,2022-11-01
2021-08,M2,2,2758.42898132,2022-11-01
2021-09,M2,2,2656.1983215,2022-11-01
2021-10,M2,2,2629.82310295,2022-11-01
2021-11,M2,2,2808.71035928,2022-11-01
2021-12,M2,2,2820.30058887,2022-11-01
2022-01,M2,2,2853.02594974,2022-11-01
2022-02,M2,2,2850.3069698,2022-11-01
2022-03,M2,2,2842.52613758,2022-11-01
2022-04,M2,2,2815.126025,2022-11-01
2022-05,M2,2,2784.17642312,2022-11-01
2022-06,M2,2,2813.65169945,2022-11-01
2022-07,M2,2,2826.98142937,2022-11-01
2022-08,M2,2,2808.29892331,2022-11-01
2022-09,M2,2,2785.58799343,2022-11-01
2019-01,M2,3,4003.62555236,2022-11-01
2019-02,M2,3,4016.50849249,2022-11-01
2019-03,M2,3,3995.11398283,2022-11-01
2019-04,M2,3,4039.92792092,2022-11-01
2019-05,M2,3,4071.51658903,2022-11-01
2019-06,M2,3,4061.9647586,2022-11-01
2019-07,M2,3,4042.7705495,2022-11-01
2019-08,M2,3,4104.99055655,2022-11-01
2019-09,M2,3,4098.19393765,2022-11-01
2019-10,M2,3,4070.09722416,2022-11-01
2019-11,M2,3,4103.03462009,2022-11-01
2019-12,M2,3,4127.68055253,2022-11-01
2020-01,M2,3,4094.54302194,2022-11-01
2020-02,M2,3,4121.46393366,2022-11-01
2020-03,M2,3,4121.54120817,2022-11-01
2020-04,M2,3,3767.89693961,2022-11-01
2020-05,M2,3,3593.22411832,2022-11-01
2020-06,M2,3,3852.34269216,2022-11-01
2020-07,M2,3,3917.09346117,2022-11-01
2020-08,M2,3,4044.30498945,2022-11-01
2020-09,M2,3,4053.61811847,2022-11-01
2020-10,M2,3,4110.69119449,2022-11-01
2020-11,M2,3,4119.71865181,2022-11-01
2020-12,M2,3,4125.83175465,2022-11-01
2021-01,M2,3,4092.61430937,2022-11-01
2021-02,M2,3,4102.78990523,2022-11-01
2021-03,M2,3,4195.40811279,2022-11-01
2021-04,M2,3,4151.77427858,2022-11-01
2021-05,M2,3,4163.06761504,2022-11-01
2021-06,M2,3,4145.12984191,2022-11-01
2021-07,M2,3,4138.02980994,2022-11-01
2021-08,M2,3,4069.91728958,2022-11-01
2021-09,M2,3,3916.20682074,2022-11-01
2021-10,M2,3,3899.08492506,2022-11-01
2021-11,M2,3,4145.22189858,2022-11-01
2021-12,M2,3,4165.01487728,2022-11-01
2022-01,M2,3,4179.93323091,2022-11-01
2022-02,M2,3,4164.0585553,2022-11-01
2022-03,M2,3,4163.70114215,2022-11-01
2022-04,M2,3,4098.11353741,2022-11-01
2022-05,M2,3,4083.16288418,2022-11-01
2022-06,M2,3,4111.12861564,2022-11-01
2022-07,M2,3,4143.54091907,2022-11-01
2022-08,M2,3,4124.83419361,2022-11-01
2022-09,M2,3,4112.4281546,2022-11-01
2019-01,M1,2,3230.79108076,2022-11-01
2019-02,M1,2,3243.15711597,2022-11-01
2019-03,M1,2,3264.84380004,2022-11-01
2019-04,M1,2,3283.20276181,2022-11-01
2019-05,M1,2,3240.42277459,2022-11-01
2019-06,M1,2,3258.34122918,2022-11-01
2019-07,M1,2,3299.74004753,2022-11-01
2019-08,M1,2,3291.1681599,2022-11-01
2019-09,M1,2,3317.33223163,2022-11-01
2019-10,M1,2,3320.27720486,2022-11-01
2019-11,M1,2,3320.55618631,2022-11-01
2019-12,M1,2,3350.09489083,2022-11-01
2020-01,M1,2,3355.7892226,2022-11-01
2020-02,M1,2,3339.68927464,2022-11-01
2020-03,M1,2,3340.62069765,2022-11-01
2020-04,M1,2,3236.98132873,2022-11-01
2020-05,M1,2,3187.5263665,2022-11-01
2020-06,M1,2,3180.76186583,2022-11-01
2020-07,M1,2,3209.371492,2022-11-01
2020-08,M1,2,3223.26676069,2022-11-01
2020-09,M1,2,3226.88327115,2022-11-01
2020-10,M1,2,3228.74152129,2022-11-01
2020-11,M1,2,3270.81871809,2022-11-01
2020-12,M1,2,3305.98200226,2022-11-01
2021-01,M1,2,3333.65055306,2022-11-01
2021-02,M1,2,3393.12263817,2022-11-01
2021-03,M1,2,3376.65516239,2022-11-01
2021-04,M1,2,3379.9344562,2022-11-01
2021-05,M1,2,3440.90192523,2022-11-01
2021-06,M1,2,3434.13158818,2022-11-01
2021-07,M1,2,3428.66821154,2022-11-01
2021-08,M1,2,3411.88246192,2022-11-01
2021-09,M1,2,3447.57036385,2022-11-01
2021-10,M1,2,3430.47616218,2022-11-01
2021-11,M1,2,3484.3180341,2022-11-01
2021-12,M1,2,3499.68894245,2022-11-01
2022-01,M1,2,3519.82019339,2022-11-01
2022-02,M1,2,3579.18840441,2022-11-01
2022-03,M1,2,3600.26617323,2022-11-01
2022-04,M1,2,3629.55592095,2022-11-01
2022-05,M1,2,3655.52087849,2022-11-01
2022-06,M1,2,3667.51052729,2022-11-01
2022-07,M1,2,3633.24637721,2022-11-01
2022-08,M1,2,3676.28058308,2022-11-01
2022-09,M1,2,3691.80271297,2022-11-01
2019-01,M1,1,5511.38498762,2022-11-01
2019-02,M1,1,5483.36380499,2022-11-01
2019-03,M1,1,5517.26955693,2022-11-01
2019-04,M1,1,5492.07934375,2022-11-01
2019-05,M1,1,5529.9512377,2022-11-01
2019-06,M1,1,5537.59361077,2022-11-01
2019-07,M1,1,5537.08580741,2022-11-01
2019-08,M1,1,5532.09574027,2022-11-01
2019-09,M1,1,5541.14626616,2022-11-01
2019-10,M1,1,5530.54796182,2022-11-01
2019-11,M1,1,5534.20590564,2022-11-01
2019-12,M1,1,5496.26547685,2022-11-01
2020-01,M1,1,5530.50477185,2022-11-01
2020-02,M1,1,5532.86233008,2022-11-01
2020-03,M1,1,5532.64569463,2022-11-01
2020-04,M1,1,5398.44296005,2022-11-01
2020-05,M1,1,5339.75070715,2022-11-01
2020-06,M1,1,5328.24782583,2022-11-01
2020-07,M1,1,5339.24792216,2022-11-01
2020-08,M1,1,5356.99652676,2022-11-01
2020-09,M1,1,5318.51527724,2022-11-01
2020-10,M1,1,5415.60253391,2022-11-01
2020-11,M1,1,5456.25042888,2022-11-01
2020-12,M1,1,5442.82798507,2022-11-01
2021-01,M1,1,5464.23435291,2022-11-01
2021-02,M1,1,5477.30329341,2022-11-01
2021-03,M1,1,5476.63201702,2022-11-01
2021-04,M1,1,5494.32946552,2022-11-01
2021-05,M1,1,5518.0092966,2022-11-01
2021-06,M1,1,5573.94743616,2022-11-01
2021-07,M1,1,5588.00082752,2022-11-01
2021-08,M1,1,5538.18213876,2022-11-01
2021-09,M1,1,5535.84118278,2022-11-01
2021-10,M1,1,5521.59320138,2022-11-01
2021-11,M1,1,5612.1272549,2022-11-01
2021-12,M1,1,5646.98257598,2022-11-01
2022-01,M1,1,5631.33704391,2022-11-01
2022-02,M1,1,5693.39067894,2022-11-01
2022-03,M1,1,5708.47572436,2022-11-01
2022-04,M1,1,5754.97081746,2022-11-01
2022-05,M1,1,5783.2770471,2022-11-01
2022-06,M1,1,5811.68236404,2022-11-01
2022-07,M1,1,5776.85788664,2022-11-01
2022-08,M1,1,5788.8113805,2022-11-01
2022-09,M1,1,5786.61872176,2022-11-01
2019-01,M1,3,8742.17606838,2022-11-01
2019-02,M1,3,8726.52092097,2022-11-01
2019-03,M1,3,8782.11335696,2022-11-01
2019-04,M1,3,8775.28210556,2022-11-01
2019-05,M1,3,8770.37401229,2022-11-01
2019-06,M1,3,8795.93483995,2022-11-01
2019-07,M1,3,8836.82585494,2022-11-01
2019-08,M1,3,8823.26390017,2022-11-01
2019-09,M1,3,8858.4784978,2022-11-01
2019-10,M1,3,8850.82516668,2022-11-01
2019-11,M1,3,8854.76209195,2022-11-01
2019-12,M1,3,8846.36036768,2022-11-01
2020-01,M1,3,8886.29399445,2022-11-01
2020-02,M1,3,8872.55160473,2022-11-01
2020-03,M1,3,8873.26639228,2022-11-01
2020-04,M1,3,8635.42428878,2022-11-01
2020-05,M1,3,8527.27707365,2022-11-01
2020-06,M1,3,8509.00969166,2022-11-01
2020-07,M1,3,8548.61941415,2022-11-01
2020-08,M1,3,8580.26328745,2022-11-01
2020-09,M1,3,8545.39854838,2022-11-01
2020-10,M1,3,8644.3440552,2022-11-01
2020-11,M1,3,8727.06914697,2022-11-01
2020-12,M1,3,8748.80998733,2022-11-01
2021-01,M1,3,8797.88490597,2022-11-01
2021-02,M1,3,8870.42593157,2022-11-01
2021-03,M1,3,8853.28717942,2022-11-01
2021-04,M1,3,8874.26392172,2022-11-01
2021-05,M1,3,8958.91122183,2022-11-01
2021-06,M1,3,9008.07902434,2022-11-01
2021-07,M1,3,9016.66903906,2022-11-01
2021-08,M1,3,8950.06460068,2022-11-01
2021-09,M1,3,8983.41154664,2022-11-01
2021-10,M1,3,8952.06936356,2022-11-01
2021-11,M1,3,9096.445289,2022-11-01
2021-12,M1,3,9146.67151843,2022-11-01
2022-01,M1,3,9151.1572373,2022-11-01
2022-02,M1,3,9272.57908335,2022-11-01
2022-03,M1,3,9308.74189759,2022-11-01
2022-04,M1,3,9384.52673841,2022-11-01
2022-05,M1,3,9438.79792558,2022-11-01
2022-06,M1,3,9479.19289133,2022-11-01
2022-07,M1,3,9410.10426385,2022-11-01
2022-08,M1,3,9465.09196358,2022-11-01
2022-09,M1,3,9478.42143473,2022-11-01
2019-01,M2,1,1253.36780786,2022-11-01
2019-02,M2,1,1266.28691715,2022-11-01
2019-03,M2,1,1256.59665302,2022-11-01
2019-04,M2,1,1277.19729444,2022-11-01
2019-05,M2,1,1294.6431073,2022-11-01
2019-06,M2,1,1288.00698093,2022-11-01
2019-07,M2,1,1295.22635523,2022-11-01
2019-08,M2,1,1304.88801621,2022-11-01
2019-09,M2,1,1288.38788749,2022-11-01
2019-10,M2,1,1276.91132707,2022-11-01
2019-11,M2,1,1298.62037725,2022-11-01
2019-12,M2,1,1335.34839901,2022-11-01
2020-01,M2,1,1290.1117661,2022-11-01
2020-02,M2,1,1304.00395432,2022-11-01
2020-03,M2,1,1307.02006832,2022-11-01
2020-04,M2,1,1165.84224309,2022-11-01
2020-05,M2,1,1107.92020736,2022-11-01
2020-06,M2,1,1219.00653576,2022-11-01
2020-07,M2,1,1257.61021481,2022-11-01
2020-08,M2,1,1292.48271032,2022-11-01
2020-09,M2,1,1306.13042828,2022-11-01
2020-10,M2,1,1321.95005165,2022-11-01
2020-11,M2,1,1331.28328915,2022-11-01
2020-12,M2,1,1330.76983193,2022-11-01
2021-01,M2,1,1340.00962163,2022-11-01
2021-02,M2,1,1336.79912732,2022-11-01
2021-03,M2,1,1350.99410349,2022-11-01
2021-04,M2,1,1341.99330087,2022-11-01
2021-05,M2,1,1351.03307657,2022-11-01
2021-06,M2,1,1335.81400122,2022-11-01
2021-07,M2,1,1339.47012639,2022-11-01
2021-08,M2,1,1311.48830826,2022-11-01
2021-09,M2,1,1260.00849924,2022-11-01
2021-10,M2,1,1269.26182211,2022-11-01
2021-11,M2,1,1336.5115393,2022-11-01
2021-12,M2,1,1344.71428841,2022-11-01
2022-01,M2,1,1326.90728117,2022-11-01
2022-02,M2,1,1313.7515855,2022-11-01
2022-03,M2,1,1321.17500458,2022-11-01
2022-04,M2,1,1282.98751241,2022-11-01
2022-05,M2,1,1298.98646105,2022-11-01
2022-06,M2,1,1297.47691619,2022-11-01
2022-07,M2,1,1316.5594897,2022-11-01
2022-08,M2,1,1316.5352703,2022-11-01
2022-09,M2,1,1326.84016117,2022-11-01
2022-01,M2,2,2858.74774408,2022-10-01
2022-02,M2,2,2857.7835043,2022-10-01
2022-03,M2,2,2857.74459833,2022-10-01
2022-04,M2,2,2809.72876013,2022-10-01
2022-05,M2,2,2778.09515063,2022-10-01
2022-06,M2,2,2810.47009319,2022-10-01
2022-07,M2,2,2831.91494073,2022-10-01
2022-08,M2,2,2807.06028913,2022-10-01
2022-01,M2,3,4188.35225065,2022-10-01
2022-02,M2,3,4175.11357806,2022-10-01
2022-03,M2,3,4183.37666153,2022-10-01
2022-04,M2,3,4088.22515358,2022-10-01
2022-05,M2,3,4073.50316826,2022-10-01
2022-06,M2,3,4102.90532481,2022-10-01
2022-07,M2,3,4148.87173072,2022-10-01
2022-08,M2,3,4123.55714648,2022-10-01
2022-01,M1,2,3513.75029168,2022-10-01
2022-02,M1,2,3586.93304877,2022-10-01
2022-03,M1,2,3600.21763571,2022-10-01
2022-04,M1,2,3631.78042539,2022-10-01
2022-05,M1,2,3662.32157041,2022-10-01
2022-06,M1,2,3678.59507467,2022-10-01
2022-07,M1,2,3631.88723749,2022-10-01
2022-08,M1,2,3675.77797414,2022-10-01
2022-01,M1,1,5635.46818552,2022-10-01
2022-02,M1,1,5686.5545755,2022-10-01
2022-03,M1,1,5702.94456597,2022-10-01
2022-04,M1,1,5757.44898654,2022-10-01
2022-05,M1,1,5788.82295478,2022-10-01
2022-06,M1,1,5818.05377798,2022-10-01
2022-07,M1,1,5777.84713782,2022-10-01
2022-08,M1,1,5792.75181331,2022-10-01
2022-01,M1,3,9149.2184772,2022-10-01
2022-02,M1,3,9273.48762427,2022-10-01
2022-03,M1,3,9303.16220168,2022-10-01
2022-04,M1,3,9389.22941193,2022-10-01
2022-05,M1,3,9451.14452519,2022-10-01
2022-06,M1,3,9496.64885265,2022-10-01
2022-07,M1,3,9409.7343753,2022-10-01
2022-08,M1,3,9468.52978745,2022-10-01
2022-01,M2,1,1329.60450657,2022-10-01
2022-02,M2,1,1317.33007375,2022-10-01
2022-03,M2,1,1325.6320632,2022-10-01
2022-04,M2,1,1278.49639345,2022-10-01
2022-05,M2,1,1295.40801764,2022-10-01
2022-06,M2,1,1292.43523162,2022-10-01
2022-07,M2,1,1316.95678999,2022-10-01
2022-08,M2,1,1316.49685735,2022-10-01
2022-07,M2,2,2831.92730598,2022-09-01
2022-07,M2,3,4148.97106881,2022-09-01
2022-07,M1,2,3631.86049024,2022-09-01
2022-07,M1,1,5777.53336481,2022-09-01
2022-07,M1,3,9409.39385505,2022-09-01
2022-07,M2,1,1317.04376284,2022-09-01
2022-06,M2,2,2810.48079265,2022-08-01
2022-06,M2,3,4102.99310796,2022-08-01
2022-06,M1,2,3678.57081501,2022-08-01
2022-06,M1,1,5817.74573171,2022-08-01
2022-06,M1,3,9496.31654671,2022-08-01
2022-06,M2,1,1292.5123153,2022-08-01
2020-10,M2,2,2787.86090126,2022-07-01
2020-11,M2,2,2786.33670003,2022-07-01
2020-12,M2,2,2794.90742607,2022-07-01
2021-01,M2,2,2757.15891859,2022-07-01
2021-02,M2,2,2771.81789585,2022-07-01
2021-03,M2,2,2856.79153194,2022-07-01
2021-04,M2,2,2804.92616175,2022-07-01
2021-05,M2,2,2807.63137435,2022-07-01
2021-06,M2,2,2806.20470307,2022-07-01
2021-07,M2,2,2803.53661563,2022-07-01
2021-08,M2,2,2757.13634963,2022-07-01
2021-09,M2,2,2644.57093985,2022-07-01
2021-10,M2,2,2629.05081819,2022-07-01
2021-11,M2,2,2806.33817863,2022-07-01
2021-12,M2,2,2820.23924178,2022-07-01
2022-01,M2,2,2855.15240195,2022-07-01
2022-02,M2,2,2850.91318161,2022-07-01
2022-03,M2,2,2847.03174901,2022-07-01
2022-04,M2,2,2802.57035052,2022-07-01
2022-05,M2,2,2774.55805297,2022-07-01
2020-10,M2,3,4109.8909027,2022-07-01
2020-11,M2,3,4118.65207708,2022-07-01
2020-12,M2,3,4127.10811353,2022-07-01
2021-01,M2,3,4099.62761027,2022-07-01
2021-02,M2,3,4111.82264397,2022-07-01
2021-03,M2,3,4211.72739498,2022-07-01
2021-04,M2,3,4142.83692639,2022-07-01
2021-05,M2,3,4155.43830115,2022-07-01
2021-06,M2,3,4137.5216095,2022-07-01
2021-07,M2,3,4143.33523283,2022-07-01
2021-08,M2,3,4068.51346522,2022-07-01
2021-09,M2,3,3905.85889127,2022-07-01
2021-10,M2,3,3898.36964224,2022-07-01
2021-11,M2,3,4143.97797731,2022-07-01
2021-12,M2,3,4166.53510943,2022-07-01
2022-01,M2,3,4182.26312167,2022-07-01
2022-02,M2,3,4163.31079499,2022-07-01
2022-03,M2,3,4165.15211258,2022-07-01
2022-04,M2,3,4076.23372022,2022-07-01
2022-05,M2,3,4067.50333306,2022-07-01
2020-10,M1,2,3228.7184093,2022-07-01
2020-11,M1,2,3266.76889599,2022-07-01
2020-12,M1,2,3301.24155424,2022-07-01
2021-01,M1,2,3328.59572359,2022-07-01
2021-02,M1,2,3399.34057747,2022-07-01
2021-03,M1,2,3376.52298324,2022-07-01
2021-04,M1,2,3381.70268418,2022-07-01
2021-05,M1,2,3446.79610793,2022-07-01
2021-06,M1,2,3443.74681389,2022-07-01
2021-07,M1,2,3427.8014282,2022-07-01
2021-08,M1,2,3411.71667386,2022-07-01
2021-09,M1,2,3443.57598232,2022-07-01
2021-10,M1,2,3430.55772092,2022-07-01
2021-11,M1,2,3479.36250417,2022-07-01
2021-12,M1,2,3493.96384703,2022-07-01
2022-01,M1,2,3510.18639151,2022-07-01
2022-02,M1,2,3579.58639375,2022-07-01
2022-03,M1,2,3589.42882259,2022-07-01
2022-04,M1,2,3624.59014426,2022-07-01
2022-05,M1,2,3658.77311433,2022-07-01
2020-10,M1,1,5414.5206732,2022-07-01
2020-11,M1,1,5454.39517261,2022-07-01
2020-12,M1,1,5438.54014904,2022-07-01
2021-01,M1,1,5467.59792189,2022-07-01
2021-02,M1,1,5471.553233,2022-07-01
2021-03,M1,1,5472.15355667,2022-07-01
2021-04,M1,1,5496.59859754,2022-07-01
2021-05,M1,1,5522.51245663,2022-07-01
2021-06,M1,1,5580.00333161,2022-07-01
2021-07,M1,1,5588.71210771,2022-07-01
2021-08,M1,1,5541.55927136,2022-07-01
2021-09,M1,1,5534.11276993,2022-07-01
2021-10,M1,1,5520.3635196,2022-07-01
2021-11,M1,1,5609.93949704,2022-07-01
2021-12,M1,1,5642.42874967,2022-07-01
2022-01,M1,1,5631.6855797,2022-07-01
2022-02,M1,1,5678.8056651,2022-07-01
2022-03,M1,1,5691.25287824,2022-07-01
2022-04,M1,1,5749.44286487,2022-07-01
2022-05,M1,1,5784.61107087,2022-07-01
2020-10,M1,3,8643.23908251,2022-07-01
2020-11,M1,3,8721.1640686,2022-07-01
2020-12,M1,3,8739.78170328,2022-07-01
2021-01,M1,3,8796.19364548,2022-07-01
2021-02,M1,3,8870.89381048,2022-07-01
2021-03,M1,3,8848.67653991,2022-07-01
2021-04,M1,3,8878.30128172,2022-07-01
2021-05,M1,3,8969.30856456,2022-07-01
2021-06,M1,3,9023.7501455,2022-07-01
2021-07,M1,3,9016.5135359,2022-07-01
